pc4,Gemeente2019,gemeente_code,gemeente_naam,ggd_code,ggd_naam
6531,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6532,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6533,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6534,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6535,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6536,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6537,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6538,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6541,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6542,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6543,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6544,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6545,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6546,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6551,209,GM0209,Beuningen,GG2014,GGD Gelderland-Zuid
6561,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6562,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6564,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6566,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6571,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6572,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6573,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6574,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6574,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6575,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6576,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6577,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6578,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6579,1945,GM1945,Berg en Dal,GG2014,GGD Gelderland-Zuid
6581,252,GM0252,Heumen,GG2014,GGD Gelderland-Zuid
6582,252,GM0252,Heumen,GG2014,GGD Gelderland-Zuid
6584,944,GM0944,Mook en Middelaar,GG6011,GGD Limburg-Noord
6585,944,GM0944,Mook en Middelaar,GG6011,GGD Limburg-Noord
6586,944,GM0944,Mook en Middelaar,GG6011,GGD Limburg-Noord
6587,944,GM0944,Mook en Middelaar,GG6011,GGD Limburg-Noord
6591,907,GM0907,Gennep,GG6011,GGD Limburg-Noord
6595,907,GM0907,Gennep,GG6011,GGD Limburg-Noord
6596,907,GM0907,Gennep,GG6011,GGD Limburg-Noord
6598,907,GM0907,Gennep,GG6011,GGD Limburg-Noord
6599,907,GM0907,Gennep,GG6011,GGD Limburg-Noord
6601,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6602,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6603,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6604,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6605,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6606,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6611,252,GM0252,Heumen,GG2014,GGD Gelderland-Zuid
6612,252,GM0252,Heumen,GG2014,GGD Gelderland-Zuid
6613,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6615,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6616,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6617,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6621,668,GM0668,West Maas en Waal,GG2014,GGD Gelderland-Zuid
6624,263,GM0263,Maasdriel,GG2014,GGD Gelderland-Zuid
6626,668,GM0668,West Maas en Waal,GG2014,GGD Gelderland-Zuid
6627,668,GM0668,West Maas en Waal,GG2014,GGD Gelderland-Zuid
6628,668,GM0668,West Maas en Waal,GG2014,GGD Gelderland-Zuid
6629,668,GM0668,West Maas en Waal,GG2014,GGD Gelderland-Zuid
6631,225,GM0225,Druten,GG2014,GGD Gelderland-Zuid
6634,296,GM0296,Wijchen,GG2014,GGD Gelderland-Zuid
6641,209,GM0209,Beuningen,GG2014,GGD Gelderland-Zuid
6642,209,GM0209,Beuningen,GG2014,GGD Gelderland-Zuid
6644,209,GM0209,Beuningen,GG2014,GGD Gelderland-Zuid
6645,209,GM0209,Beuningen,GG2014,GGD Gelderland-Zuid
6651,225,GM0225,Druten,GG2014,GGD Gelderland-Zuid
6652,225,GM0225,Druten,GG2014,GGD Gelderland-Zuid
6653,225,GM0225,Druten,GG2014,GGD Gelderland-Zuid
6654,225,GM0225,Druten,GG2014,GGD Gelderland-Zuid
6655,225,GM0225,Druten,GG2014,GGD Gelderland-Zuid
6657,668,GM0668,West Maas en Waal,GG2014,GGD Gelderland-Zuid
6658,668,GM0668,West Maas en Waal,GG2014,GGD Gelderland-Zuid
6659,668,GM0668,West Maas en Waal,GG2014,GGD Gelderland-Zuid
6661,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6662,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6663,268,GM0268,Nijmegen,GG2014,GGD Gelderland-Zuid
6665,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6666,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6668,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6669,1740,GM1740,Neder-Betuwe,GG2014,GGD Gelderland-Zuid
6671,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6672,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6673,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6674,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6675,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6676,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6677,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6678,1734,GM1734,Overbetuwe,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6681,1705,GM1705,Lingewaard,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6684,1705,GM1705,Lingewaard,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6685,1705,GM1705,Lingewaard,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6686,1705,GM1705,Lingewaard,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6687,1705,GM1705,Lingewaard,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6691,1705,GM1705,Lingewaard,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6701,289,GM0289,Wageningen,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6702,289,GM0289,Wageningen,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6703,289,GM0289,Wageningen,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6704,289,GM0289,Wageningen,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6705,289,GM0289,Wageningen,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6706,289,GM0289,Wageningen,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6707,289,GM0289,Wageningen,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6708,289,GM0289,Wageningen,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6709,289,GM0289,Wageningen,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6711,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6712,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6713,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6714,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6715,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6716,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6717,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6718,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6721,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6731,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6732,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6733,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6741,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6744,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6745,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6811,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6812,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6813,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6814,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6815,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6816,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6821,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6822,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6823,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6824,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6825,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6826,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6827,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6828,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6831,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6832,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6833,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6834,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6835,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6836,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6841,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6842,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6843,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6844,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6845,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6846,202,GM0202,Arnhem,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6851,1705,GM1705,Lingewaard,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6852,1705,GM1705,Lingewaard,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6861,274,GM0274,Renkum,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6862,274,GM0274,Renkum,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6865,274,GM0274,Renkum,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6866,274,GM0274,Renkum,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6869,274,GM0274,Renkum,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6871,274,GM0274,Renkum,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6874,274,GM0274,Renkum,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6877,228,GM0228,Ede,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6881,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6882,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6883,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6891,277,GM0277,Rozendaal,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6901,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6902,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6903,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6904,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6905,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6909,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6911,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6913,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6914,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6915,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6916,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6917,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6921,226,GM0226,Duiven,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6922,226,GM0226,Duiven,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6923,226,GM0226,Duiven,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6924,226,GM0226,Duiven,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6924,1705,GM1705,Lingewaard,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6931,293,GM0293,Westervoort,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6932,293,GM0293,Westervoort,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6932,226,GM0226,Duiven,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6941,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
6942,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
6951,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6952,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6953,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6955,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6956,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6957,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6961,213,GM0213,Brummen,GG1413,GGD Noord- en Oost-Gelderland
6961,277,GM0277,Rozendaal,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6964,213,GM0213,Brummen,GG1413,GGD Noord- en Oost-Gelderland
6971,213,GM0213,Brummen,GG1413,GGD Noord- en Oost-Gelderland
6974,213,GM0213,Brummen,GG1413,GGD Noord- en Oost-Gelderland
6975,213,GM0213,Brummen,GG1413,GGD Noord- en Oost-Gelderland
6981,221,GM0221,Doesburg,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6982,221,GM0221,Doesburg,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6983,221,GM0221,Doesburg,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6984,221,GM0221,Doesburg,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6986,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6987,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6988,299,GM0299,Zevenaar,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6991,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6994,275,GM0275,Rheden,GG1911,Veiligheids- en Gezondheidsregio Gelderland-Midden
6996,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
6997,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
6998,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
6999,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7001,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7002,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7003,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7004,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7005,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7006,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7007,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7008,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7009,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7011,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7021,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7025,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7031,222,GM0222,Doetinchem,GG1413,GGD Noord- en Oost-Gelderland
7035,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7036,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7037,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7038,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7039,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7041,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7044,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7045,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7046,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7047,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7048,1955,GM1955,Montferland,GG1413,GGD Noord- en Oost-Gelderland
7051,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7054,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7055,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7061,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7064,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7065,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7071,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7075,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7076,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7077,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7078,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7081,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7083,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7084,1509,GM1509,Oude IJsselstreek,GG1413,GGD Noord- en Oost-Gelderland
7091,197,GM0197,Aalten,GG1413,GGD Noord- en Oost-Gelderland
7095,197,GM0197,Aalten,GG1413,GGD Noord- en Oost-Gelderland
7101,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7102,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7103,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7104,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7105,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7106,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7107,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7108,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7109,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7113,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7115,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7119,294,GM0294,Winterswijk,GG1413,GGD Noord- en Oost-Gelderland
7121,197,GM0197,Aalten,GG1413,GGD Noord- en Oost-Gelderland
7122,197,GM0197,Aalten,GG1413,GGD Noord- en Oost-Gelderland
7123,197,GM0197,Aalten,GG1413,GGD Noord- en Oost-Gelderland
7126,197,GM0197,Aalten,GG1413,GGD Noord- en Oost-Gelderland
7131,1586,GM1586,Oost Gelre,GG1413,GGD Noord- en Oost-Gelderland
7132,1586,GM1586,Oost Gelre,GG1413,GGD Noord- en Oost-Gelderland
7134,1586,GM1586,Oost Gelre,GG1413,GGD Noord- en Oost-Gelderland
7135,1586,GM1586,Oost Gelre,GG1413,GGD Noord- en Oost-Gelderland
7136,1586,GM1586,Oost Gelre,GG1413,GGD Noord- en Oost-Gelderland
7137,1586,GM1586,Oost Gelre,GG1413,GGD Noord- en Oost-Gelderland
7141,1586,GM1586,Oost Gelre,GG1413,GGD Noord- en Oost-Gelderland
7142,1586,GM1586,Oost Gelre,GG1413,GGD Noord- en Oost-Gelderland
7151,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7152,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7156,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7157,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7161,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7165,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7201,301,GM0301,Zutphen,GG1413,GGD Noord- en Oost-Gelderland
7202,301,GM0301,Zutphen,GG1413,GGD Noord- en Oost-Gelderland
7203,301,GM0301,Zutphen,GG1413,GGD Noord- en Oost-Gelderland
7204,301,GM0301,Zutphen,GG1413,GGD Noord- en Oost-Gelderland
7205,301,GM0301,Zutphen,GG1413,GGD Noord- en Oost-Gelderland
7206,301,GM0301,Zutphen,GG1413,GGD Noord- en Oost-Gelderland
7207,301,GM0301,Zutphen,GG1413,GGD Noord- en Oost-Gelderland
7211,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7213,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7214,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7215,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7216,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7217,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7218,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7221,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7223,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7224,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7225,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7226,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7227,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7231,301,GM0301,Zutphen,GG1413,GGD Noord- en Oost-Gelderland
7232,301,GM0301,Zutphen,GG1413,GGD Noord- en Oost-Gelderland
7233,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7234,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7241,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7242,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7244,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7245,262,GM0262,Lochem,GG1413,GGD Noord- en Oost-Gelderland
7251,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7255,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7256,1876,GM1876,Bronckhorst,GG1413,GGD Noord- en Oost-Gelderland
7261,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7263,1586,GM1586,Oost Gelre,GG1413,GGD Noord- en Oost-Gelderland
7271,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7273,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7274,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7275,1859,GM1859,Berkelland,GG1413,GGD Noord- en Oost-Gelderland
7311,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7312,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7313,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7314,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7315,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7316,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7317,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7321,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7322,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7323,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7324,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7325,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7326,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7327,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7328,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7329,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7331,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7332,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
7333,200,GM0200,Apeldoorn,GG1413,GGD Noord- en Oost-Gelderland
